,CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,RFM_level,Kmeans cluster,Color,Advice
2373,15571.0,12,4,650.43,4,2,2,8,Loyal Customers,0,red,Huge product discount
2374,15572.0,5,7,2533.42,4,3,4,11,Best Customers,1,blue,Promotion of new offers
2375,15573.0,32,2,591.19,3,1,2,6,Loyal Customers,0,red,Huge product discount
2376,15574.0,178,4,675.64,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
2377,15576.0,38,1,921.37,3,1,3,7,Loyal Customers,0,red,Huge product discount
2378,15577.0,152,3,258.88,1,2,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2379,15578.0,163,1,127.1,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2380,15579.0,69,2,327.6,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2381,15581.0,121,15,5979.36,2,4,4,10,Best Customers,1,blue,Promotion of new offers
2382,15582.0,25,3,682.91,3,2,2,7,Loyal Customers,0,red,Huge product discount
2383,15584.0,24,4,720.86,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2384,15585.0,177,1,455.3,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2385,15587.0,51,4,913.68,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2386,15589.0,256,3,478.53,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
2387,15592.0,47,1,388.58,3,1,2,6,Loyal Customers,0,red,Huge product discount
2388,15593.0,71,1,199.8,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2389,15594.0,16,5,1771.78,4,3,3,10,Best Customers,1,blue,Promotion of new offers
2390,15596.0,101,5,1406.59,2,3,3,8,Loyal Customers,3,black,Direct social media messaging
2391,15597.0,36,1,324.57,3,1,2,6,Loyal Customers,0,red,Huge product discount
2392,15598.0,54,1,240.68,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2393,15599.0,27,2,761.74,3,1,3,7,Loyal Customers,0,red,Huge product discount
2394,15601.0,12,16,9386.41,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2395,15602.0,9,13,1345.2,4,4,3,11,Best Customers,1,blue,Promotion of new offers
2396,15603.0,79,1,48.48,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2397,15604.0,53,1,216.39,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2398,15605.0,37,5,1198.23,3,3,3,9,Best Customers,1,blue,Promotion of new offers
2399,15606.0,62,9,2920.16,2,4,4,10,Best Customers,1,blue,Promotion of new offers
2400,15607.0,337,1,104.76,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2401,15608.0,29,5,1097.5,3,3,3,9,Best Customers,1,blue,Promotion of new offers
2402,15609.0,185,1,298.48,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2403,15610.0,52,1,112.46,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2404,15611.0,10,13,1591.45,4,4,3,11,Best Customers,1,blue,Promotion of new offers
2405,15612.0,37,2,195.15,3,1,1,5,Loyal Customers,0,red,Huge product discount
2406,15615.0,11,23,10399.74,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2407,15618.0,33,4,776.85,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2408,15619.0,11,1,336.4,4,1,2,7,Loyal Customers,0,red,Huge product discount
2409,15620.0,57,3,1553.18,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
2410,15621.0,5,4,1293.03,4,2,3,9,Best Customers,0,red,Huge product discount
2411,15622.0,44,10,3794.55,3,4,4,11,Best Customers,1,blue,Promotion of new offers
2412,15623.0,142,1,301.03,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2413,15624.0,117,4,588.13,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
2414,15625.0,104,4,1534.26,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
2415,15626.0,75,9,3702.83,2,4,4,10,Best Customers,1,blue,Promotion of new offers
2416,15628.0,5,10,2875.28,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2417,15630.0,46,2,1186.35,3,1,3,7,Loyal Customers,0,red,Huge product discount
2418,15632.0,16,8,3285.31,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2419,15634.0,18,1,243.55,4,1,1,6,Loyal Customers,0,red,Huge product discount
2420,15636.0,90,2,724.76,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
2421,15637.0,53,1,223.36,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2422,15639.0,135,1,425.32,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2423,15640.0,5,17,12438.01,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2424,15641.0,106,4,1887.2,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
2425,15643.0,192,4,667.8,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
2426,15644.0,167,4,803.54,1,2,3,6,Loyal Customers,3,black,Direct social media messaging
2427,15645.0,19,1,612.01,3,1,2,6,Loyal Customers,0,red,Huge product discount
2428,15646.0,158,3,447.64,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
2429,15648.0,205,2,639.5,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2430,15649.0,337,2,816.0,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
2431,15651.0,37,3,646.3,3,2,2,7,Loyal Customers,0,red,Huge product discount
2432,15652.0,92,1,337.74,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2433,15653.0,93,2,877.44,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
2434,15654.0,10,2,922.53,4,1,3,8,Loyal Customers,0,red,Huge product discount
2435,15655.0,244,1,560.67,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2436,15656.0,46,4,748.5,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2437,15657.0,23,1,30.0,3,1,1,5,Loyal Customers,0,red,Huge product discount
2438,15658.0,191,5,1024.1,1,3,3,7,Loyal Customers,3,black,Direct social media messaging
2439,15659.0,44,1,306.45,3,1,1,5,Loyal Customers,0,red,Huge product discount
2440,15660.0,26,9,1600.86,3,4,3,10,Best Customers,1,blue,Promotion of new offers
2441,15661.0,318,2,309.8,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2442,15663.0,107,1,138.14,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2443,15664.0,51,1,386.43,3,1,2,6,Loyal Customers,0,red,Huge product discount
2444,15665.0,169,2,2222.21,1,1,4,6,Loyal Customers,3,black,Direct social media messaging
2445,15667.0,40,1,301.32,3,1,1,5,Loyal Customers,0,red,Huge product discount
2446,15668.0,218,1,76.32,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2447,15669.0,41,4,684.34,3,2,2,7,Loyal Customers,0,red,Huge product discount
2448,15670.0,297,1,173.05,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2449,15671.0,19,7,2657.13,3,3,4,10,Best Customers,1,blue,Promotion of new offers
2450,15673.0,89,4,2726.23,2,2,4,8,Loyal Customers,3,black,Direct social media messaging
2451,15674.0,74,5,2446.6,2,3,4,9,Best Customers,3,black,Direct social media messaging
2452,15675.0,82,3,311.05,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
2453,15676.0,19,3,3435.76,3,2,4,9,Best Customers,3,black,Direct social media messaging
2454,15677.0,50,1,657.23,3,1,2,6,Loyal Customers,0,red,Huge product discount
2455,15678.0,53,1,352.7,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2456,15679.0,25,4,779.36,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2457,15680.0,10,3,1333.68,4,2,3,9,Best Customers,0,red,Huge product discount
2458,15681.0,26,5,1426.16,3,3,3,9,Best Customers,1,blue,Promotion of new offers
2459,15683.0,118,1,193.75,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2460,15687.0,9,10,3060.75,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2461,15689.0,120,2,254.1,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2462,15690.0,5,2,239.76,4,1,1,6,Loyal Customers,0,red,Huge product discount
2463,15691.0,253,1,136.8,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2464,15692.0,29,1,191.04,3,1,1,5,Loyal Customers,0,red,Huge product discount
2465,15694.0,1,14,6479.4,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2466,15695.0,267,2,409.98,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2467,15696.0,34,9,2737.53,3,4,4,11,Best Customers,1,blue,Promotion of new offers
2468,15699.0,18,1,309.65,4,1,1,6,Loyal Customers,0,red,Huge product discount
2469,15700.0,173,2,696.68,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2470,15701.0,3,4,1529.0,4,2,3,9,Best Customers,0,red,Huge product discount
2471,15703.0,265,1,211.5,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2472,15704.0,141,5,2299.46,2,3,4,9,Best Customers,3,black,Direct social media messaging
2473,15705.0,202,1,143.1,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2474,15706.0,64,5,1076.36,2,3,3,8,Loyal Customers,3,black,Direct social media messaging
2475,15707.0,36,5,1092.27,3,3,3,9,Best Customers,1,blue,Promotion of new offers
2476,15708.0,41,7,3235.25,3,3,4,10,Best Customers,1,blue,Promotion of new offers
2477,15709.0,284,1,133.25,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2478,15712.0,10,6,5054.91,4,3,4,11,Best Customers,1,blue,Promotion of new offers
2479,15713.0,144,2,356.7,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2480,15714.0,12,2,330.03,4,1,2,7,Loyal Customers,0,red,Huge product discount
2481,15716.0,146,5,1118.06,1,3,3,7,Loyal Customers,3,black,Direct social media messaging
2482,15717.0,235,1,150.3,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2483,15719.0,33,13,5030.07,3,4,4,11,Best Customers,1,blue,Promotion of new offers
2484,15720.0,25,1,598.73,3,1,2,6,Loyal Customers,0,red,Huge product discount
2485,15721.0,12,1,467.4,4,1,2,7,Loyal Customers,0,red,Huge product discount
2486,15722.0,36,5,2211.21,3,3,4,10,Best Customers,1,blue,Promotion of new offers
2487,15723.0,365,1,190.7,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2488,15724.0,202,2,218.25,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2489,15725.0,16,1,415.25,4,1,2,7,Loyal Customers,0,red,Huge product discount
2490,15727.0,17,8,5178.31,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2491,15729.0,213,1,85.0,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2492,15730.0,66,3,1120.88,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
2493,15732.0,213,2,294.12,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2494,15733.0,283,1,162.3,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2495,15734.0,115,2,1339.45,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
2496,15737.0,15,8,1188.12,4,4,3,11,Best Customers,1,blue,Promotion of new offers
2497,15738.0,19,16,4812.42,3,4,4,11,Best Customers,1,blue,Promotion of new offers
2498,15739.0,67,1,449.12,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2499,15740.0,50,1,154.88,3,1,1,5,Loyal Customers,0,red,Huge product discount
2500,15743.0,17,4,775.96,4,2,3,9,Best Customers,0,red,Huge product discount
2501,15744.0,78,1,34.8,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2502,15745.0,20,4,1094.59,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2503,15746.0,135,1,196.88,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2504,15747.0,13,4,952.04,4,2,3,9,Best Customers,0,red,Huge product discount
2505,15748.0,41,1,144.36,3,1,1,5,Loyal Customers,0,red,Huge product discount
2506,15749.0,236,3,44534.3,1,2,4,7,Loyal Customers,3,black,Direct social media messaging
2507,15750.0,3,8,2463.05,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2508,15752.0,40,7,2626.6,3,3,4,10,Best Customers,1,blue,Promotion of new offers
2509,15753.0,305,1,79.2,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2510,15754.0,52,3,458.57,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
2511,15755.0,11,6,2364.25,4,3,4,11,Best Customers,1,blue,Promotion of new offers
2512,15756.0,62,4,528.01,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
2513,15757.0,66,2,714.42,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
2514,15758.0,25,1,205.25,3,1,1,5,Loyal Customers,0,red,Huge product discount
2515,15759.0,219,3,253.04,1,2,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2516,15762.0,66,2,583.75,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2517,15763.0,32,2,1086.92,3,1,3,7,Loyal Customers,0,red,Huge product discount
2518,15764.0,89,6,3279.97,2,3,4,9,Best Customers,3,black,Direct social media messaging
2519,15766.0,65,1,315.06,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2520,15768.0,116,3,621.83,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
2521,15769.0,8,27,56262.72,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2522,15773.0,6,1,635.68,4,1,2,7,Loyal Customers,0,red,Huge product discount
2523,15774.0,69,1,270.8,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2524,15775.0,246,1,104.9,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2525,15776.0,134,1,241.62,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2526,15777.0,242,5,1114.83,1,3,3,7,Loyal Customers,3,black,Direct social media messaging
2527,15780.0,184,3,475.28,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
2528,15781.0,26,3,345.46,3,2,2,7,Loyal Customers,0,red,Huge product discount
2529,15782.0,10,3,2614.74,4,2,4,10,Best Customers,1,blue,Promotion of new offers
2530,15783.0,11,1,246.3,4,1,1,6,Loyal Customers,0,red,Huge product discount
2531,15785.0,33,5,2328.97,3,3,4,10,Best Customers,1,blue,Promotion of new offers
2532,15786.0,47,3,4919.0,3,2,4,9,Best Customers,3,black,Direct social media messaging
2533,15787.0,27,3,933.26,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2534,15789.0,359,1,351.3,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2535,15790.0,11,1,218.75,4,1,1,6,Loyal Customers,0,red,Huge product discount
2536,15791.0,44,2,1612.69,3,1,3,7,Loyal Customers,0,red,Huge product discount
2537,15793.0,15,3,965.61,4,2,3,9,Best Customers,0,red,Huge product discount
2538,15795.0,150,1,610.01,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2539,15796.0,2,8,2708.61,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2540,15797.0,114,6,2227.95,2,3,4,9,Best Customers,3,black,Direct social media messaging
2541,15799.0,76,3,879.02,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
2542,15800.0,108,2,696.89,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2543,15801.0,47,3,1063.95,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2544,15802.0,143,1,451.42,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2545,15803.0,52,1,415.82,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2546,15804.0,1,13,4206.39,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2547,15805.0,24,18,5500.58,3,4,4,11,Best Customers,1,blue,Promotion of new offers
2548,15806.0,47,3,784.58,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2549,15807.0,51,3,903.9,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2550,15808.0,307,5,3665.42,1,3,4,8,Loyal Customers,3,black,Direct social media messaging
2551,15809.0,37,6,2007.49,3,3,4,10,Best Customers,1,blue,Promotion of new offers
2552,15810.0,79,4,1391.98,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
2553,15811.0,23,7,6919.02,3,3,4,10,Best Customers,1,blue,Promotion of new offers
2554,15812.0,108,5,1801.14,2,3,3,8,Loyal Customers,3,black,Direct social media messaging
2555,15813.0,208,2,1303.91,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
2556,15814.0,17,4,1945.33,4,2,3,9,Best Customers,0,red,Huge product discount
2557,15815.0,64,5,2100.6,2,3,4,9,Best Customers,3,black,Direct social media messaging
2558,15819.0,50,4,1905.45,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2559,15820.0,320,1,206.98,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2560,15821.0,45,2,570.96,3,1,2,6,Loyal Customers,0,red,Huge product discount
2561,15822.0,4,2,885.47,4,1,3,8,Loyal Customers,0,red,Huge product discount
2562,15823.0,373,2,27.8,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2563,15825.0,173,1,532.94,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2564,15826.0,57,3,1654.31,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
2565,15827.0,74,14,1836.09,2,4,3,9,Best Customers,1,blue,Promotion of new offers
2566,15829.0,100,2,633.26,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2567,15830.0,38,1,576.0,3,1,2,6,Loyal Customers,0,red,Huge product discount
2568,15831.0,59,4,4677.07,2,2,4,8,Loyal Customers,3,black,Direct social media messaging
2569,15832.0,255,1,836.79,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
